customer_id,product_id,category,purchase_amount,original_price,discount_rate,order_date
7464,543,Home & Kitchen,252.02,263.57,0.04,2023-08-08 04:00:00
1178,517,Fashion,381.46,419.45,0.09,2023-08-08 05:00:00
7362,391,Home & Kitchen,264.8,319.47,0.17,2023-08-08 06:00:00
9683,673,Toys,39.39,66.09,0.4,2023-08-08 07:00:00
1060,228,Books,166.43,234.15,0.29,2023-08-08 08:00:00
7681,440,Electronics,48.31,58.230000000000004,0.17,2023-08-08 09:00:00
3895,909,Books,494.5,545.56,0.09,2023-08-08 10:00:00
1585,356,Fashion,118.37,191.29000000000002,0.38,2023-08-08 11:00:00
6823,823,Books,319.77,365.61,0.13,2023-08-08 12:00:00
1534,665,Home & Kitchen,145.75,233.84,0.38,2023-08-08 13:00:00
4462,786,Toys,328.36,393.42,0.17,2023-08-08 14:00:00
5011,199,Books,109.15,205.21,0.47,2023-08-08 15:00:00
4398,138,Books,393.71,425.7,0.08,2023-08-08 16:00:00
3155,362,Toys,59.85,154.03,0.61,2023-08-08 17:00:00
6966,249,Home & Kitchen,448.1,510.75,0.12,2023-08-08 18:00:00
8329,732,Electronics,421.01,496.8,0.15,2023-08-08 19:00:00
7957,789,Books,341.01,431.71999999999997,0.21,2023-08-08 20:00:00
6325,912,Fashion,38.37,95.72999999999999,0.6,2023-08-08 21:00:00
9518,429,Home & Kitchen,108.24,195.14999999999998,0.45,2023-08-08 22:00:00
5703,219,Home & Kitchen,430.38,486.84,0.12,2023-08-08 23:00:00
3706,683,Books,65.38,127.3,0.49,2023-08-09 00:00:00
1001,318,Toys,82.19,129.47,0.37,2023-08-09 01:00:00
9316,913,Books,274.28,293.11999999999995,0.06,2023-08-09 02:00:00
2104,222,Books,140.72,198.3,0.29,2023-08-09 03:00:00
2861,343,Toys,114.93,212.79000000000002,0.46,2023-08-09 04:00:00
6269,985,Fashion,290.03,369.80999999999995,0.22,2023-08-09 05:00:00
7943,686,Toys,189.43,265.44,0.29,2023-08-09 06:00:00
9320,617,Books,74.58,140.69,0.47,2023-08-09 07:00:00
1437,120,Electronics,269.75,307.8,0.12,2023-08-09 08:00:00
5846,289,Toys,196.57,217.68,0.1,2023-08-09 09:00:00
4129,324,Fashion,368.59,394.91999999999996,0.07,2023-08-09 10:00:00
9081,714,Toys,55.86,61.46,0.09,2023-08-09 11:00:00
1901,955,Toys,312.2,381.18,0.18,2023-08-09 12:00:00
6398,565,Home & Kitchen,221.06,303.19,0.27,2023-08-09 13:00:00
7678,198,Home & Kitchen,206.0,236.55,0.13,2023-08-09 14:00:00
6529,929,Books,119.98,133.71,0.1,2023-08-09 15:00:00
7604,462,Books,20.06,56.95,0.65,2023-08-09 16:00:00
4918,182,Toys,424.61,457.35,0.07,2023-08-09 17:00:00
2067,792,Electronics,166.57,214.39999999999998,0.22,2023-08-09 18:00:00
1026,763,Books,342.14,372.22999999999996,0.08,2023-08-09 19:00:00
7937,155,Toys,474.06,511.33,0.07,2023-08-09 20:00:00
8264,801,Toys,284.67,375.89,0.24,2023-08-09 21:00:00
8118,121,Toys,201.59,238.4,0.15,2023-08-09 22:00:00
1547,679,Toys,137.8,217.42000000000002,0.37,2023-08-09 23:00:00
9758,284,Toys,467.35,531.8000000000001,0.12,2023-08-10 00:00:00
9895,621,Home & Kitchen,342.63,379.7,0.1,2023-08-10 01:00:00
6338,677,Fashion,334.31,417.0,0.2,2023-08-10 02:00:00
4140,363,Fashion,215.95,277.48,0.22,2023-08-10 03:00:00
8996,324,Toys,423.3,429.12,0.01,2023-08-10 04:00:00
2590,734,Books,358.27,369.79999999999995,0.03,2023-08-10 05:00:00
8776,137,Electronics,145.18,221.68,0.35,2023-08-10 06:00:00
5943,222,Toys,301.79,349.21000000000004,0.14,2023-08-10 07:00:00
9997,929,Electronics,217.95,261.46999999999997,0.17,2023-08-10 08:00:00
8798,255,Home & Kitchen,8.26,27.11,0.7,2023-08-10 09:00:00
4791,400,Fashion,404.77,424.71999999999997,0.05,2023-08-10 10:00:00
2357,932,Home & Kitchen,65.8,146.59,0.55,2023-08-10 11:00:00
9092,166,Books,257.43,341.19,0.25,2023-08-10 12:00:00
4225,744,Books,171.43,229.63,0.25,2023-08-10 13:00:00
3460,973,Toys,174.33,207.37,0.16,2023-08-10 14:00:00
9737,493,Books,241.3,334.91,0.28,2023-08-10 15:00:00
3728,751,Books,498.53,562.81,0.11,2023-08-10 16:00:00
7726,693,Home & Kitchen,207.15,287.83000000000004,0.28,2023-08-10 17:00:00
8481,669,Electronics,95.25,100.56,0.05,2023-08-10 18:00:00
7430,760,Fashion,308.74,356.52,0.13,2023-08-10 19:00:00
4114,504,Books,121.96,209.7,0.42,2023-08-10 20:00:00
1616,548,Books,57.25,94.38,0.39,2023-08-10 21:00:00
4644,230,Home & Kitchen,29.84,103.86,0.71,2023-08-10 22:00:00
7413,168,Fashion,16.33,83.81,0.81,2023-08-10 23:00:00
2203,444,Home & Kitchen,218.43,237.89000000000001,0.08,2023-08-11 00:00:00
3565,861,Electronics,216.23,294.85,0.27,2023-08-11 01:00:00
4174,419,Home & Kitchen,96.84,112.53,0.14,2023-08-11 02:00:00
4081,276,Fashion,393.09,467.24,0.16,2023-08-11 03:00:00
3630,683,Fashion,68.99,168.13,0.59,2023-08-11 04:00:00
4161,628,Books,458.08,554.09,0.17,2023-08-11 05:00:00
5321,940,Electronics,295.85,376.87,0.21,2023-08-11 06:00:00
9861,259,Toys,18.67,74.45,0.75,2023-08-11 07:00:00
7269,681,Books,481.67,550.78,0.13,2023-08-11 08:00:00
8099,724,Home & Kitchen,157.43,231.60000000000002,0.32,2023-08-11 09:00:00
8376,843,Home & Kitchen,227.74,233.54000000000002,0.02,2023-08-11 10:00:00
5078,632,Fashion,145.71,160.43,0.09,2023-08-11 11:00:00
6801,234,Fashion,365.57,427.28999999999996,0.14,2023-08-11 12:00:00
5151,874,Fashion,245.41,251.03,0.02,2023-08-11 13:00:00
9911,210,Toys,70.52,161.87,0.56,2023-08-11 14:00:00
3600,857,Toys,56.58,108.1,0.48,2023-08-11 15:00:00
7175,382,Books,364.06,393.55,0.07,2023-08-11 16:00:00
1666,619,Toys,122.36,164.76999999999998,0.26,2023-08-11 17:00:00
1283,895,Fashion,73.21,159.02999999999997,0.54,2023-08-11 18:00:00
6840,818,Books,252.22,345.3,0.27,2023-08-11 19:00:00
4565,293,Books,402.37,418.41,0.04,2023-08-11 20:00:00
5593,146,Electronics,143.0,221.91,0.36,2023-08-11 21:00:00
2465,441,Toys,141.83,201.76000000000002,0.3,2023-08-11 22:00:00
9321,341,Home & Kitchen,417.77,478.39,0.13,2023-08-11 23:00:00
5734,621,Home & Kitchen,78.18,157.23000000000002,0.5,2023-08-12 00:00:00
7257,469,Electronics,310.28,336.45,0.08,2023-08-12 01:00:00
8366,900,Fashion,477.73,533.1800000000001,0.1,2023-08-12 02:00:00
4672,230,Electronics,421.45,456.78999999999996,0.08,2023-08-12 03:00:00
8382,369,Fashion,35.6,49.58,0.28,2023-08-12 04:00:00
7587,913,Toys,163.36,178.34,0.08,2023-08-12 05:00:00
1992,160,Toys,75.48,93.44,0.19,2023-08-12 06:00:00
7858,263,Books,474.87,538.29,0.12,2023-08-12 07:00:00
3121,624,Books,493.04,508.09000000000003,0.03,2023-08-12 08:00:00
3223,371,Books,121.32,180.48,0.33,2023-08-12 09:00:00
5522,819,Books,336.5,397.39,0.15,2023-08-12 10:00:00
4188,857,Home & Kitchen,421.61,512.48,0.18,2023-08-12 11:00:00
4237,232,Books,120.67,185.18,0.35,2023-08-12 12:00:00
5136,343,Books,97.9,196.53,0.5,2023-08-12 13:00:00
1343,905,Books,10.55,18.490000000000002,0.43,2023-08-12 14:00:00
5704,533,Fashion,208.92,280.81,0.26,2023-08-12 15:00:00
5823,137,Books,450.22,457.74,0.02,2023-08-12 16:00:00
5920,970,Electronics,451.97,526.26,0.14,2023-08-12 17:00:00
4201,667,Books,68.23,109.89,0.38,2023-08-12 18:00:00
6471,418,Books,106.15,169.22,0.37,2023-08-12 19:00:00
1888,609,Home & Kitchen,206.98,241.39,0.14,2023-08-12 20:00:00
8127,475,Books,391.41,411.52000000000004,0.05,2023-08-12 21:00:00
4720,659,Fashion,307.87,381.6,0.19,2023-08-12 22:00:00
3883,716,Toys,259.36,350.3,0.26,2023-08-12 23:00:00
5212,573,Books,298.01,320.45,0.07,2023-08-13 00:00:00
7961,158,Books,52.62,145.09,0.64,2023-08-13 01:00:00
3415,688,Books,241.44,259.76,0.07,2023-08-13 02:00:00
4001,598,Home & Kitchen,496.07,570.96,0.13,2023-08-13 03:00:00
2738,317,Toys,48.78,144.93,0.66,2023-08-13 04:00:00
2364,994,Home & Kitchen,262.03,281.03,0.07,2023-08-13 05:00:00
3708,666,Home & Kitchen,151.35,197.68,0.23,2023-08-13 06:00:00
1924,666,Home & Kitchen,272.26,309.32,0.12,2023-08-13 07:00:00
1151,228,Fashion,289.04,330.95000000000005,0.13,2023-08-13 08:00:00
9777,482,Toys,290.85,367.40000000000003,0.21,2023-08-13 09:00:00
9044,487,Fashion,426.84,494.65,0.14,2023-08-13 10:00:00
1912,184,Fashion,197.92,294.95,0.33,2023-08-13 11:00:00
3321,609,Toys,260.6,283.22,0.08,2023-08-13 12:00:00
1495,825,Fashion,10.41,67.02,0.84,2023-08-13 13:00:00
3148,726,Toys,395.83,443.5,0.11,2023-08-13 14:00:00
1556,536,Books,133.45,225.74,0.41,2023-08-13 15:00:00
2552,925,Home & Kitchen,409.19,415.2,0.01,2023-08-13 16:00:00
3120,392,Fashion,136.49,235.46,0.42,2023-08-13 17:00:00
4085,148,Toys,10.34,60.91,0.83,2023-08-13 18:00:00
4504,166,Electronics,81.64,146.07,0.44,2023-08-13 19:00:00
1156,886,Fashion,492.91,532.11,0.07,2023-08-13 20:00:00
9926,228,Fashion,163.3,249.29000000000002,0.34,2023-08-13 21:00:00
8505,128,Toys,58.87,117.25999999999999,0.5,2023-08-13 22:00:00
8162,442,Electronics,63.79,131.76,0.52,2023-08-13 23:00:00
6523,644,Electronics,158.62,225.27,0.3,2023-08-14 00:00:00
8543,218,Books,23.63,63.209999999999994,0.63,2023-08-14 01:00:00
9055,791,Fashion,258.19,270.41,0.05,2023-08-14 02:00:00
5654,762,Home & Kitchen,110.8,192.53,0.42,2023-08-14 03:00:00
7250,232,Fashion,262.06,294.58,0.11,2023-08-14 04:00:00
8246,426,Home & Kitchen,74.68,160.33,0.53,2023-08-14 05:00:00
1154,284,Home & Kitchen,217.78,280.6,0.22,2023-08-14 06:00:00
8950,605,Toys,300.97,339.57000000000005,0.11,2023-08-14 07:00:00
1996,745,Fashion,35.69,97.14,0.63,2023-08-14 08:00:00
5626,788,Toys,202.38,268.7,0.25,2023-08-14 09:00:00
3905,633,Books,154.75,226.88,0.32,2023-08-14 10:00:00
1153,340,Home & Kitchen,123.98,207.10000000000002,0.4,2023-08-14 11:00:00
8853,688,Electronics,304.24,324.42,0.06,2023-08-14 12:00:00
7481,815,Home & Kitchen,296.33,391.02,0.24,2023-08-14 13:00:00
6599,615,Books,317.2,361.23,0.12,2023-08-14 14:00:00
2716,939,Home & Kitchen,83.65,170.39,0.51,2023-08-14 15:00:00
1786,264,Toys,146.43,172.38,0.15,2023-08-14 16:00:00
5368,739,Fashion,108.79,116.55000000000001,0.07,2023-08-14 17:00:00
9096,656,Electronics,272.55,332.02,0.18,2023-08-14 18:00:00
5272,317,Toys,233.23,269.07,0.13,2023-08-14 19:00:00
4767,846,Fashion,168.5,267.02,0.37,2023-08-14 20:00:00
9834,747,Electronics,394.08,409.0,0.04,2023-08-14 21:00:00
6994,779,Books,51.52,61.010000000000005,0.16,2023-08-14 22:00:00
8216,848,Home & Kitchen,487.57,496.84999999999997,0.02,2023-08-14 23:00:00
9857,704,Electronics,62.69,88.28999999999999,0.29,2023-08-15 00:00:00
4426,104,Books,387.67,447.69,0.13,2023-08-15 01:00:00
4783,767,Fashion,187.27,240.3,0.22,2023-08-15 02:00:00
6427,856,Electronics,433.3,471.56,0.08,2023-08-15 03:00:00
8011,971,Books,41.71,55.15,0.24,2023-08-15 04:00:00
9052,180,Fashion,190.49,217.70000000000002,0.12,2023-08-15 05:00:00
4701,346,Toys,171.04,193.53,0.12,2023-08-15 06:00:00
3349,954,Home & Kitchen,496.61,572.45,0.13,2023-08-15 07:00:00
8011,592,Books,492.85,571.94,0.14,2023-08-15 08:00:00
8055,748,Toys,98.95,177.76999999999998,0.44,2023-08-15 09:00:00
2212,485,Fashion,316.82,413.88,0.23,2023-08-15 10:00:00
7965,674,Electronics,270.08,359.08,0.25,2023-08-15 11:00:00
7704,406,Home & Kitchen,81.41,133.7,0.39,2023-08-15 12:00:00
8433,727,Fashion,88.05,132.47,0.34,2023-08-15 13:00:00
3511,724,Books,494.68,586.6800000000001,0.16,2023-08-15 14:00:00
1143,642,Home & Kitchen,229.1,292.17,0.22,2023-08-15 15:00:00
8367,106,Toys,67.27,100.24,0.33,2023-08-15 16:00:00
4228,614,Home & Kitchen,111.32,169.94,0.34,2023-08-15 17:00:00
5582,918,Toys,137.83,237.08,0.42,2023-08-15 18:00:00
7031,854,Fashion,257.9,343.59999999999997,0.25,2023-08-15 19:00:00
5243,667,Electronics,171.1,202.82,0.16,2023-08-15 20:00:00
3713,172,Home & Kitchen,230.23,325.76,0.29,2023-08-15 21:00:00
5185,109,Electronics,87.42,185.66,0.53,2023-08-15 22:00:00
8328,672,Electronics,166.73,193.69,0.14,2023-08-15 23:00:00
5633,661,Home & Kitchen,39.81,129.89,0.69,2023-08-16 00:00:00
4192,221,Home & Kitchen,445.41,534.3100000000001,0.17,2023-08-16 01:00:00
1300,786,Electronics,103.38,112.16,0.08,2023-08-16 02:00:00
1723,612,Books,379.67,448.29,0.15,2023-08-16 03:00:00
6694,540,Books,178.03,212.03,0.16,2023-08-16 04:00:00
4010,137,Home & Kitchen,239.83,308.92,0.22,2023-08-16 05:00:00
6555,801,Electronics,149.17,240.95999999999998,0.38,2023-08-16 06:00:00
1067,690,Electronics,349.74,402.12,0.13,2023-08-16 07:00:00
3506,444,Fashion,423.05,467.42,0.09,2023-08-16 08:00:00
2537,437,Electronics,146.7,239.25,0.39,2023-08-16 09:00:00
1397,801,Books,124.9,222.44,0.44,2023-08-16 10:00:00
6680,283,Fashion,342.31,353.22,0.03,2023-08-16 11:00:00
5825,166,Books,101.6,194.26999999999998,0.48,2023-08-16 12:00:00
9747,116,Toys,321.72,334.58000000000004,0.04,2023-08-16 13:00:00
7048,482,Home & Kitchen,51.74,88.78,0.42,2023-08-16 14:00:00
4661,467,Toys,311.97,389.41,0.2,2023-08-16 15:00:00
3941,415,Home & Kitchen,259.14,337.96,0.23,2023-08-16 16:00:00
8067,596,Books,61.38,135.33,0.55,2023-08-16 17:00:00
6091,907,Books,326.31,335.03000000000003,0.03,2023-08-16 18:00:00
2601,820,Toys,226.05,243.68,0.07,2023-08-16 19:00:00
2480,444,Home & Kitchen,112.47,206.41,0.46,2023-08-16 20:00:00
7230,652,Home & Kitchen,179.93,192.67000000000002,0.07,2023-08-16 21:00:00
4276,572,Fashion,248.59,261.05,0.05,2023-08-16 22:00:00
7447,214,Electronics,50.32,134.71,0.63,2023-08-16 23:00:00
6499,199,Fashion,479.02,544.9399999999999,0.12,2023-08-17 00:00:00
7273,984,Books,334.45,372.86,0.1,2023-08-17 01:00:00
2299,537,Toys,55.75,76.49,0.27,2023-08-17 02:00:00
6818,444,Home & Kitchen,412.32,501.32,0.18,2023-08-17 03:00:00
7701,448,Fashion,164.66,263.57,0.38,2023-08-17 04:00:00
5994,238,Toys,300.42,310.17,0.03,2023-08-17 05:00:00
8489,927,Toys,142.19,199.82999999999998,0.29,2023-08-17 06:00:00
9269,423,Electronics,368.04,397.86,0.07,2023-08-17 07:00:00
3831,945,Home & Kitchen,362.89,446.96999999999997,0.19,2023-08-17 08:00:00
3721,401,Toys,278.26,316.14,0.12,2023-08-17 09:00:00
2532,393,Home & Kitchen,124.26,197.15,0.37,2023-08-17 10:00:00
9429,628,Fashion,130.58,186.83,0.3,2023-08-17 11:00:00
6253,933,Toys,194.52,250.96,0.22,2023-08-17 12:00:00
2996,391,Toys,76.78,163.29000000000002,0.53,2023-08-17 13:00:00
6311,173,Fashion,172.14,221.82999999999998,0.22,2023-08-17 14:00:00
1277,874,Home & Kitchen,343.76,429.09,0.2,2023-08-17 15:00:00
4089,583,Home & Kitchen,416.27,455.79999999999995,0.09,2023-08-17 16:00:00
1523,115,Toys,169.63,191.23,0.11,2023-08-17 17:00:00
5275,625,Fashion,120.63,168.9,0.29,2023-08-17 18:00:00
6365,435,Books,417.16,469.5,0.11,2023-08-17 19:00:00
4122,892,Home & Kitchen,445.9,496.34999999999997,0.1,2023-08-17 20:00:00
9167,972,Books,207.96,289.75,0.28,2023-08-17 21:00:00
6190,615,Toys,18.32,76.96000000000001,0.76,2023-08-17 22:00:00
5575,226,Books,349.01,438.40999999999997,0.2,2023-08-17 23:00:00
8727,923,Books,393.1,446.95000000000005,0.12,2023-08-18 00:00:00
2797,617,Home & Kitchen,13.92,40.27,0.65,2023-08-18 01:00:00
3131,228,Toys,299.54,316.84000000000003,0.05,2023-08-18 02:00:00
8322,610,Books,296.24,383.73,0.23,2023-08-18 03:00:00
7500,522,Home & Kitchen,192.46,202.8,0.05,2023-08-18 04:00:00
1815,484,Books,376.13,392.3,0.04,2023-08-18 05:00:00
9634,982,Home & Kitchen,216.95,228.0,0.05,2023-08-18 06:00:00
7666,331,Toys,340.0,385.25,0.12,2023-08-18 07:00:00
1142,924,Fashion,260.97,316.57000000000005,0.18,2023-08-18 08:00:00
2410,294,Home & Kitchen,127.99,134.88,0.05,2023-08-18 09:00:00
1534,164,Home & Kitchen,305.22,359.20000000000005,0.15,2023-08-18 10:00:00
4364,932,Books,369.77,412.17999999999995,0.1,2023-08-18 11:00:00
2032,714,Toys,487.08,565.5799999999999,0.14,2023-08-18 12:00:00
4342,376,Electronics,193.15,277.0,0.3,2023-08-18 13:00:00
7085,769,Electronics,36.91,106.97999999999999,0.65,2023-08-18 14:00:00
5500,323,Fashion,494.05,544.03,0.09,2023-08-18 15:00:00
2172,900,Toys,313.78,339.30999999999995,0.08,2023-08-18 16:00:00
5517,377,Home & Kitchen,473.49,558.97,0.15,2023-08-18 17:00:00
9007,793,Electronics,56.39,93.85,0.4,2023-08-18 18:00:00
2641,465,Fashion,174.31,213.16,0.18,2023-08-18 19:00:00
1471,615,Toys,71.3,163.32,0.56,2023-08-18 20:00:00
3940,314,Fashion,418.58,516.26,0.19,2023-08-18 21:00:00
9738,538,Electronics,440.77,531.0899999999999,0.17,2023-08-18 22:00:00
5726,527,Books,253.15,352.98,0.28,2023-08-18 23:00:00
8670,828,Books,97.37,184.92000000000002,0.47,2023-08-19 00:00:00
4723,495,Toys,67.92,139.82999999999998,0.51,2023-08-19 01:00:00
1363,308,Fashion,296.14,329.04999999999995,0.1,2023-08-19 02:00:00
4309,600,Home & Kitchen,255.66,351.19,0.27,2023-08-19 03:00:00
1545,562,Electronics,348.92,437.20000000000005,0.2,2023-08-19 04:00:00
4240,685,Books,156.08,183.95000000000002,0.15,2023-08-19 05:00:00
7665,326,Books,204.17,255.64,0.2,2023-08-19 06:00:00
2936,474,Fashion,15.57,27.23,0.43,2023-08-19 07:00:00
1882,599,Books,307.02,402.58,0.24,2023-08-19 08:00:00
4840,192,Fashion,214.46,273.87,0.22,2023-08-19 09:00:00
7923,559,Electronics,460.28,488.57,0.06,2023-08-19 10:00:00
5611,676,Fashion,322.68,355.46000000000004,0.09,2023-08-19 11:00:00
6204,420,Books,202.35,300.51,0.33,2023-08-19 12:00:00
8288,109,Fashion,135.48,198.95999999999998,0.32,2023-08-19 13:00:00
4203,402,Books,453.12,498.08,0.09,2023-08-19 14:00:00
3244,421,Toys,13.05,65.54,0.8,2023-08-19 15:00:00
1018,916,Books,166.82,181.18,0.08,2023-08-19 16:00:00
1641,555,Books,472.04,484.17,0.03,2023-08-19 17:00:00
4083,377,Books,328.75,390.06,0.16,2023-08-19 18:00:00
6200,697,Toys,268.7,322.34,0.17,2023-08-19 19:00:00
9521,637,Home & Kitchen,105.75,144.87,0.27,2023-08-19 20:00:00
1865,829,Books,417.52,476.29999999999995,0.12,2023-08-19 21:00:00
1773,492,Home & Kitchen,106.08,117.98,0.1,2023-08-19 22:00:00
5732,194,Electronics,127.89,222.57,0.43,2023-08-19 23:00:00
4518,855,Fashion,99.97,132.87,0.25,2023-08-20 00:00:00
7795,206,Home & Kitchen,83.28,95.1,0.12,2023-08-20 01:00:00
7984,489,Electronics,476.89,497.99,0.04,2023-08-20 02:00:00
3567,859,Fashion,303.01,317.08,0.04,2023-08-20 03:00:00
2674,625,Books,320.73,342.70000000000005,0.06,2023-08-20 04:00:00
1739,772,Books,477.39,521.98,0.09,2023-08-20 05:00:00
2545,170,Books,119.13,194.24,0.39,2023-08-20 06:00:00
6127,763,Toys,7.93,38.8,0.8,2023-08-20 07:00:00
7947,686,Toys,301.45,347.86,0.13,2023-08-20 08:00:00
7620,475,Toys,256.38,349.61,0.27,2023-08-20 09:00:00
5555,826,Toys,241.44,274.54,0.12,2023-08-20 10:00:00
6645,467,Electronics,35.63,116.13,0.69,2023-08-20 11:00:00
9943,150,Electronics,229.95,249.94,0.08,2023-08-20 12:00:00
8124,997,Books,147.34,169.28,0.13,2023-08-20 13:00:00
4732,242,Fashion,140.91,189.24,0.26,2023-08-20 14:00:00
3283,518,Toys,115.08,142.32,0.19,2023-08-20 15:00:00
9669,647,Fashion,169.6,260.39,0.35,2023-08-20 16:00:00
7998,599,Electronics,179.8,189.62,0.05,2023-08-20 17:00:00
6413,985,Toys,157.84,219.58,0.28,2023-08-20 18:00:00
2269,266,Electronics,489.48,551.88,0.11,2023-08-20 19:00:00
8868,847,Electronics,466.7,477.96999999999997,0.02,2023-08-20 20:00:00
3603,359,Home & Kitchen,289.38,363.97,0.2,2023-08-20 21:00:00
6961,291,Electronics,490.62,540.17,0.09,2023-08-20 22:00:00
9569,301,Books,495.64,569.3299999999999,0.13,2023-08-20 23:00:00
8557,873,Electronics,181.19,264.75,0.32,2023-08-21 00:00:00
2680,284,Toys,225.37,261.05,0.14,2023-08-21 01:00:00
9433,257,Books,479.74,530.77,0.1,2023-08-21 02:00:00
6682,857,Electronics,306.27,336.03999999999996,0.09,2023-08-21 03:00:00
9084,721,Books,110.4,134.54000000000002,0.18,2023-08-21 04:00:00
6367,198,Electronics,346.24,351.3,0.01,2023-08-21 05:00:00
1069,340,Books,106.84,203.38,0.47,2023-08-21 06:00:00
4924,590,Fashion,172.98,219.87,0.21,2023-08-21 07:00:00
7200,301,Home & Kitchen,117.64,123.88,0.05,2023-08-21 08:00:00
3007,733,Books,126.27,132.12,0.04,2023-08-21 09:00:00
9992,608,Toys,7.3,39.69,0.82,2023-08-21 10:00:00
9119,728,Home & Kitchen,440.95,447.27,0.01,2023-08-21 11:00:00
3779,195,Home & Kitchen,151.52,192.10000000000002,0.21,2023-08-21 12:00:00
5920,845,Electronics,47.76,58.739999999999995,0.19,2023-08-21 13:00:00
1755,589,Books,48.06,56.790000000000006,0.15,2023-08-21 14:00:00
7495,678,Home & Kitchen,280.23,348.82000000000005,0.2,2023-08-21 15:00:00
6935,987,Toys,496.5,587.65,0.16,2023-08-21 16:00:00
3330,317,Toys,76.79,120.68,0.36,2023-08-21 17:00:00
6705,626,Toys,54.31,138.8,0.61,2023-08-21 18:00:00
9301,372,Electronics,221.96,229.74,0.03,2023-08-21 19:00:00
2016,318,Fashion,283.85,362.73,0.22,2023-08-21 20:00:00
8347,885,Books,150.72,161.69,0.07,2023-08-21 21:00:00
9216,982,Home & Kitchen,154.75,239.4,0.35,2023-08-21 22:00:00
5938,758,Books,215.12,303.94,0.29,2023-08-21 23:00:00
3838,431,Home & Kitchen,160.5,240.17000000000002,0.33,2023-08-22 00:00:00
1737,955,Electronics,458.09,541.06,0.15,2023-08-22 01:00:00
7200,552,Books,25.77,84.11,0.69,2023-08-22 02:00:00
9371,251,Electronics,121.11,151.27,0.2,2023-08-22 03:00:00
1231,446,Electronics,405.23,471.34000000000003,0.14,2023-08-22 04:00:00
2917,915,Books,417.81,464.57,0.1,2023-08-22 05:00:00
9534,513,Books,60.22,65.73,0.08,2023-08-22 06:00:00
6918,626,Home & Kitchen,487.01,537.31,0.09,2023-08-22 07:00:00
3623,530,Toys,348.21,415.07,0.16,2023-08-22 08:00:00
9646,478,Electronics,139.93,146.25,0.04,2023-08-22 09:00:00
7401,994,Fashion,230.74,294.77,0.22,2023-08-22 10:00:00
8072,527,Home & Kitchen,152.08,219.07,0.31,2023-08-22 11:00:00
3276,965,Home & Kitchen,79.26,99.28,0.2,2023-08-22 12:00:00
8393,183,Toys,149.13,195.07999999999998,0.24,2023-08-22 13:00:00
9787,291,Toys,292.15,388.76,0.25,2023-08-22 14:00:00
4874,140,Electronics,413.85,502.85,0.18,2023-08-22 15:00:00
5530,963,Home & Kitchen,184.95,228.98,0.19,2023-08-22 16:00:00
8164,935,Home & Kitchen,177.21,215.45000000000002,0.18,2023-08-22 17:00:00
5497,872,Fashion,236.66,253.45,0.07,2023-08-22 18:00:00
8933,408,Electronics,324.06,332.4,0.03,2023-08-22 19:00:00
3135,477,Electronics,377.05,410.31,0.08,2023-08-22 20:00:00
7727,235,Toys,166.77,261.1,0.36,2023-08-22 21:00:00
2565,889,Electronics,295.24,391.31,0.25,2023-08-22 22:00:00
1308,205,Fashion,197.73,279.91999999999996,0.29,2023-08-22 23:00:00
9534,618,Electronics,359.62,397.95,0.1,2023-08-23 00:00:00
9627,913,Books,86.51,105.15,0.18,2023-08-23 01:00:00
9368,641,Books,132.18,193.76,0.32,2023-08-23 02:00:00
1138,225,Fashion,215.9,282.32,0.24,2023-08-23 03:00:00
1193,456,Toys,445.26,490.59,0.09,2023-08-23 04:00:00
4257,499,Home & Kitchen,288.8,359.51,0.2,2023-08-23 05:00:00
4235,178,Electronics,482.87,558.8,0.14,2023-08-23 06:00:00
1942,488,Toys,56.12,135.51,0.59,2023-08-23 07:00:00
5620,678,Toys,232.79,285.51,0.18,2023-08-23 08:00:00
6720,634,Electronics,212.44,292.65,0.27,2023-08-23 09:00:00
7353,800,Home & Kitchen,302.1,309.52000000000004,0.02,2023-08-23 10:00:00
5957,173,Electronics,406.92,476.56,0.15,2023-08-23 11:00:00
4381,104,Home & Kitchen,421.52,448.90999999999997,0.06,2023-08-23 12:00:00
6839,562,Fashion,336.75,367.45,0.08,2023-08-23 13:00:00
3880,181,Home & Kitchen,322.56,336.23,0.04,2023-08-23 14:00:00
5887,636,Toys,474.77,498.04999999999995,0.05,2023-08-23 15:00:00
1545,875,Fashion,194.93,294.17,0.34,2023-08-23 16:00:00
2927,504,Books,417.23,461.69,0.1,2023-08-23 17:00:00
5152,613,Fashion,461.14,554.28,0.17,2023-08-23 18:00:00
1004,377,Home & Kitchen,248.31,268.79,0.08,2023-08-23 19:00:00
6533,939,Fashion,365.91,390.3,0.06,2023-08-23 20:00:00
6378,954,Fashion,191.62,249.61,0.23,2023-08-23 21:00:00
7233,323,Books,83.65,121.86000000000001,0.31,2023-08-23 22:00:00
3663,683,Home & Kitchen,295.32,361.49,0.18,2023-08-23 23:00:00
4326,167,Toys,102.25,147.34,0.31,2023-08-24 00:00:00
4659,419,Fashion,231.51,313.61,0.26,2023-08-24 01:00:00
2131,705,Electronics,437.08,483.08,0.1,2023-08-24 02:00:00
5763,118,Toys,47.58,106.94999999999999,0.56,2023-08-24 03:00:00
7737,739,Fashion,20.06,55.56,0.64,2023-08-24 04:00:00
6092,442,Toys,305.21,377.09,0.19,2023-08-24 05:00:00
